review,tokens_join,sentiment_score,sentiment_label
告诉大家这个饭店千万别去。这说的是标准的“5”星饭店，不过是连4形都答不到的地方，里面除了饭店凉快。你就别想在找到凉快的地方，为什么呢？因为要钱。一杯冰水10块。因为大厅热的要死没办法。游泳和健身的在5星是免费对客人的，但是在这里要收钱游泳68块。健身20块一个人，打乒乓求和台球的是20，30一个小时。这是度假村啊还是一般的小饭店啊。真是有意思。说是标准的5星我看不出质量在那里，在就是员工的素质。全是附近的农民招的，因为这里到一个近的镇上有20多公里，附近也没吃的也没可以买到到东西。这里餐厅一个3块啤酒要卖到15块。而且餐厅有蝴蝶拌你吃饭呢。不知道是恶心啊还是乐趣？！5星饭店有这样的事情吗？说好下午1点退房的。当着客人的面说要问大副是不是收半天房价，可笑只既！四川的一般管理公司就是不一样。床硬的要死，洗澡的水是黄色的，我放水30分钟后还是那样的蛋黄色，本想洗泡泡浴的。这样的水能够洗澡吗？还是省省回家去吧，不信我的朋友们你们可以去感受一下在看看我的留言你们就知道是不是这样的了，我问服务员住店客人为什么还要收游泳和健身的钱。他们的回答是我们这里所有项目都是要收费的。我无语了，还能怎么样呢？大厅看上去很好。厅里的小河流的水是黄河来的水，看不到清澈的水底鱼。真遗憾。到处都有落叶不重试环境和美观。看了你来气。这直我的房费980元的套房和610元的双标吗？遗憾啊。后悔啊。还不如住在景区内的3星饭店呢。那有2家饭店收费合理直这房费的地方。也能够买到东西。也可以在外面吃到地道的农家饭。比这个所谓的5星饭店不知道要好过多少倍。那3星饭店就是在景区翡翠长廊边上。强调一下，这个”5“星饭店到景区大概应该还有20几公里，这是我的亲身体会，告诉一下我的朋友门。别花冤枉钱，住就要有个舒服的感觉和值得不值得花的钱。补充点评2007年7月20日：总之那里的环境之差是你想不到的，吃早点还是在黑黑的河水上吃的。而且吃东西的地方离主动地方很远。那床还不如3星饭店的床呢，在四川的宜宾所谓的5星饭店，真正的体会到什么是坐要坐钱，找个凉快的地方也的要钱。那你还有什么地方可以避暑或是说休息的地方呢？给钱，还不是很好的呢，去了你一定会后悔，不信你可以去了试试就知道了，况且那改死的地方离竹海还有2。30公里呢，有句话怎么说的，前不着村，后不着店的，你去了会有意思吗？更加离谱的是没挂星的地方一个2块的啤酒要卖15块一个，我靠！另可住在竹海里地星，2星饭店也不住在这里，那服务员的素质2星的都不如，普通话可以让你吃的都吐出来，我也不想在说什么了，不信的去了就知道什么是差了！！什么是后悔了！！,告诉 大家 这个 饭店 千万别 去 。 说 标准 “ 5 ” 星 饭店 ， 不过 连 4 形都答 不到 地方 ， 里面 除了 饭店 凉快 。 你 别 想 找到 凉快 地方 ， 为什么 呢 ？ 因为 要钱 。 一杯 冰水 10 块 。 因为 大厅 热 要死 没 办法 。 游泳 健身 5 星是 免费 对 客人 ， 但是 这里 要 收钱 游泳 68 块 。 健身 20 块 一个 ， 打 乒乓 求和 台球 20 ， 30 一个 小时 。 这是 度假村 啊 还是 一般 小 饭店 啊 。 真是 有意思 。 说 标准 5 星 看不出 质量 那里 ， 就是 员工 素质 。 全是 附近 农民 招 ， 因为 这里 到 一个 近 镇上 20 多公里 ， 附近 没 吃 没 可以 买到 到 东西 。 这里 餐厅 一个 3 块 啤酒 要 卖 到 15 块 。 而且 餐厅 蝴蝶 拌 你 吃饭 呢 。 知道 恶心 啊 还是 乐趣 ？ ！ 5 星 饭店 这样 事情 吗 ？ 说好 下午 1 点 退房 。 当着 客人 面 说 要 问大 副 是不是 收 半天 房价 ， 可笑 只 既 ！ 四川 一般 管理 公司 就是 一样 。 床硬 要死 ， 洗澡 水 黄色 ， 放水 30 分钟 后 还是 那样 蛋 黄色 ， 本想 洗 泡泡浴 。 这样 水 能够 洗澡 吗 ？ 还是 省 省 回家 去 吧 ， 不信 朋友 们 你们 可以 去 感受一下 看看 留言 你们 知道 是不是 这样 ， 问 服务员 住店 客人 为什么 还要 收 游泳 健身 钱 。 他们 回答 我们 这里 所有 项目 要 收费 。 我无语 ， 还 能 怎么样 呢 ？ 大厅 看上去 好 。 厅里 小 河流 水 黄河 来 水 ， 看不到 清澈 水底 鱼 。 真遗憾 。 到处 落叶 重试 环境 美观 。 看 你 来 气 。 这直 房费 980 元 套房 610 元 双标 吗 ？ 遗憾 啊 。 后悔 啊 。 还 不如 住 景区 内 3 星 饭店 呢 。 那有 2 家 饭店 收费 合理 直 房费 地方 。 能够 买 到 东西 。 可以 外面 吃 到 地道 农家饭 。 比 这个 所谓 5 星 饭店 知道 要 好 过 多少倍 。 那 3 星 饭店 就是 景区 翡翠 长廊 边上 。 强调 一下 ， 这个 ” 5 “ 星 饭店 到 景区 大概 应该 还有 20 几公里 ， 亲身 体会 ， 告诉 一下 朋友 门 。 别花 冤枉钱 ， 住 就要 有个 舒服 感觉 值得 值得 花 钱 。 补充 点评 2007 年 7 月 20 日 ： 总之 那里 环境 之差 你 想不到 ， 吃 早点 还是 黑黑的 河水 上 吃 。 而且 吃 东西 地方 离 主动 地方 远 。 那床 还 不如 3 星 饭店 床 呢 ， 四川 宜宾 所谓 5 星 饭店 ， 真正 体会 到 什么 坐 要 坐 钱 ， 找个 凉快 地方 要钱 。 那 你 还有 什么 地方 可以 避暑 或是 说 休息 地方 呢 ？ 给钱 ， 还 不是 好 呢 ， 去 你 一定 会 后悔 ， 不信 你 可以 去 试试 知道 ， 况且 那 改死 地方 离 竹海 还有 2 。 30 公里 呢 ， 有句 话 怎么 说 ， 前 着 村 ， 后不着店 ， 你 去 会 有意思 吗 ？ 更加 离谱 没 挂星 地方 一个 2 块 啤酒 要 卖 15 块 一个 ， 靠 ！ 另 可住 竹 海里 地星 ， 2 星 饭店 不住 这里 ， 那 服务员 素质 2 星 不如 ， 普通话 可以 让 你 吃 吐出来 ， 不想 说 什么 ， 不信 去 知道 什么 差 ！ ！ 什么 后悔 ！ ！,0.0,0
地下车库几乎没有灯，一地泥汤，下车时踩了一脚泥水。所谓海景房看不到海不说，临界巨吵，半夜被街上小贩、拖拉机吵醒再也无法入睡。有骚扰电话，宽带不能上网。没有浴缸，没有浴帽，没有放拖鞋。前台小姐居然拿着电话与男友聊情话而把客人晾一边，真是仅见观瞻。建议携程取消与这家的合作。,地下 车库 几乎 没有 灯 ， 一地 泥 汤 ， 下车时 踩 一脚 泥水 。 所谓 海景房 看不到 海不说 ， 临界 巨吵 ， 半夜 被 街上 小贩 、 拖拉机 吵醒 再也 无法 入睡 。 骚扰电话 ， 宽带 不能 上网 。 没有 浴缸 ， 没有 浴帽 ， 没有 放 拖鞋 。 前台 小姐 居然 拿 着 电话 与 男友 聊 情话 而 把 客人 晾 一边 ， 真是 仅见 观瞻 。 建议 携程 取消 与 这家 合作 。,0.0,0
旋宫酒店的性价比还是比较高的（我这次住的是235元），主要是位置实在很好，离佛山的主要景点祖庙也就500米左右，散着步就去了。离商业街也很近，周围有应记面馆、大可以等，吃饭很是方便。酒店设施虽然有点旧了，但也算整洁，门前有停车场（免费的）。给我们住的是靠近街边的房子，有一点点吵，不知道是不是对携程的都这样。走的时候给了张贵宾卡，说下次住凭卡可以打5折（也就是200元）。,旋宫 酒店 性价比 还是 比较 高 （ 这次 住 235 元 ） ， 主要 位置 实在 好 ， 离 佛山 主要 景点 祖庙 500 米左右 ， 散 着 步 去 。 离 商业街 近 ， 周围 应记 面馆 、 大 可以 等 ， 吃饭 方便 。 酒店设施 虽然 有点 旧 ， 但 算 整洁 ， 门前 停车场 （ 免费 ） 。 给 我们 住 靠近 街边 房子 ， 一点点 吵 ， 知道 是不是 对 携程 这样 。 走 时候 给 张 贵宾卡 ， 说 下次 住 凭 卡 可以 打 5 折 （ 就是 200 元 ） 。,0.916850795581441,1
在这酒店住让我此次旅行非常不愉快。酒店在一片黑漆漆烂尾楼的小区内，非常偏僻，出租车司机根本不知道，离海滩有几公里远，要步行5分钟才能走到公路边上打车，虽然酒店有叫车服务，但是叫的是私家车，上车前谈好价钱才敢坐。房间设施还不错，但是房间比较小，也许别的房间会好点吧，楼顶有个观光台，风景还可以，但有很多碍眼的烂尾楼。令我气愤的是，第二天早是11点20退房，退房的是一个瘦瘦的女生。入住时房价160元，押金300，应该找回140元，服务员在前台折腾了好一阵子，说前台没有零钱，让我给他60元找我200，我没多想，就给了她60元。她退钱给我的时候，我的车来了，没有仔细看，后来发现，上面一张是真的，下面一张是假币。这让我非常气愤，想必这是有预谋的行为。事后第二天我打电话到公司经理处投诉，一位女性经理要了我的电话并告知会给我答复。十天已过，毫无音训，一怒之下我决定公开此事，给大家一个忠告。,酒店 住 让 此次 旅行 非常 愉快 。 酒店 一片 黑漆漆 烂尾楼 小 区内 ， 非常 偏僻 ， 出租车 司机 根本 知道 ， 离 海滩 几公里 远 ， 要 步行 5 分钟 才能 走 到 公路 边上 打车 ， 虽然 酒店 叫 车 服务 ， 但是 叫 私家车 ， 上车 前谈 好 价钱 才 敢坐 。 房间 设施 还 不错 ， 但是 房间 比较 小 ， 也许 别的 房间 会 好点 吧 ， 楼顶 有个 观光台 ， 风景 还 可以 ， 但 很多 碍眼 烂尾楼 。 令 气愤 ， 第二天 早是 11 点 20 退房 ， 退房 一个 瘦瘦的 女生 。 入住 时 房价 160 元 ， 押金 300 ， 应该 找回 140 元 ， 服务员 前台 折腾 好 一阵子 ， 说 前台 没有 零钱 ， 让 给 他 60 元 找 200 ， 没多想 ， 给 她 60 元 。 她 退钱 给 时候 ， 车来 ， 没有 仔细 看 ， 后来 发现 ， 上面 一张 真的 ， 下面 一张 假币 。 让 非常 气愤 ， 想必 预谋 行为 。 事后 第二天 打电话 到 公司 经理 处 投诉 ， 一位 女性 经理 要 电话 并 告知 会 给 答复 。 十天 已过 ， 毫无 音训 ， 一怒之下 决定 公开 此事 ， 给 大家 一个 忠告 。,0.0,0
携程在这个酒店的性价比不是最好的，因为后面在火车站附近看到有做活动四星的，价格更便宜，但是做为198元，这个酒店的质量与别的城市三星相比，算是很不错的,携程 这个 酒店 性价比 不是 最好 ， 因为 后面 火车站 附近 看到 做 活动 四星 ， 价格 更 便宜 ， 但是 做 为 198 元 ， 这个 酒店 质量 与 别的 城市 三星 相比 ， 算是 不错,0.6661503660668328,1
一个不错的酒店，如果不抽烟的话就住4层的无烟客房，适合一家人度假住，我在那里住了4个晚上，当然海滩和酒店园林就不如亚龙湾的天域度假酒店的漂亮，三亚湾吊床都没有的，天域就有，三亚湾假日好像俄国人比较多，,一个 不错 酒店 ， 如果 抽烟 的话 住 4 层 无烟 客房 ， 适合 一家人 度假 住 ， 那里 住 4 个 晚上 ， 当然 海滩 酒店 园林 不如 亚龙湾 天域 度假 酒店 漂亮 ， 三亚湾 吊床 没有 ， 天域 ， 三亚湾 假日 好像 俄国人 比较 多 ，,0.0200431681466431,0
打开评价页面就很不一样，很少有酒店能这么认真的作评价回复，这一点就很不错了。我们是A9上海至湖州通车那天来湖州逛逛的，定了太湖豪华房，应该算是不错，建筑比较吸引人，不过那天风大雨大就一直在房间里，可能观念的问题吧，就五星标准来说，房间足够大，浴室也做的很漂亮，但却少许多东西，感觉空落落的，床上用品也只有简单的两个枕头、一条薄被，看上去就好冷啊~应该会比较适合夏季度假吧：）由于临时有事，没有过夜就提前退房了，前台mm还很遗憾的说，下次一定要来住哦，听了蛮窝心的，我想应该会在暖和些的日子再来的：）也希望再次入住前酒店能做更好的改进，哈哈补充点评2008年1月17日：关键没有国际卫视，这一点作为五星标准比较令人不能接受：S,打开 评价 页面 一样 ， 很少 酒店 能 这么 认真 作 评价 回复 ， 一点 不错 。 我们 A9 上海 至 湖州 通车 那天 来 湖州 逛逛 ， 定 太湖 豪华 房 ， 应该 算是 不错 ， 建筑 比较 吸引 ， 不过 那天 风 大雨 大 一直 房间 里 ， 可能 观念 问题 吧 ， 五星 标准 来说 ， 房间 足够 大 ， 浴室 做 很漂亮 ， 但 却 少 许多 东西 ， 感觉 空落落 ， 床上用品 只有 简单 两个 枕头 、 一条 薄被 ， 看上去 好 冷 啊 ~ 应该 会 比较 适合 夏季 度假 吧 ： ） 由于 临时 有事 ， 没有 过夜 提前 退房 ， 前台 mm 还 遗憾 说 ， 下次 一定 要来 住 哦 ， 听 蛮 窝心 ， 想 应该 会 暖和 些 日子 再来 ： ） 希望 再次 入住 前 酒店 能 做 更好 改进 ， 哈哈 补充 点评 2008 年 1 月 17 日 ： 关键 没有 国际 卫视 ， 一点 作为 五星 标准 比较 令人 不能 接受 ： S,0.9782666179753432,1
在市中心，逛街吃饭都挺方便。服务不错，标间设施略旧。,市中心 ， 逛街 吃饭 挺 方便 。 服务 不错 ， 标间 设施 略 旧 。,0.9926481141230082,1
不能说没有一点点问题，但酒店所有员工都在用一种非常的热情给每一个客人以尽可能的服务，所以，我愿意把最高的评价给这个酒店。,不能 说 没有 一点点 问题 ， 但 酒店 所有 员工 用 一种 非常 热情 给 每 一个 客人 以 尽可能 服务 ， 所以 ， 愿意 把 最高 评价 给 这个 酒店 。,0.1740721571716439,0
家具太陈旧，早餐也很简单。这些都不说了，让我气愤的是我裤兜里的300块通知洗衣前忘了拿出来，等到4小时后想起来再打电话询问的时候已经没有了。房务中心的服务员很甜美地告诉我：“确实没有看到，我们在洗衣前有三道检查的，麻烦您再找找。”我不想冤枉她们，找遍了所有的地方可就是没有。无话可说....下次不会再住那里了。,家具 太 陈旧 ， 早餐 简单 。 这些 说 ， 让 气愤 裤兜 里 300 块 通知 洗衣 前 忘 拿 出来 ， 等到 4 小时 后 想 起来 再 打电话 询问 时候 已经 没有 。 房务 中心 服务员 甜美 地 告诉 ： “ 确实 没有 看到 ， 我们 洗衣 前有 三道 检查 ， 麻烦 您 再 找 找 。 ” 不想 冤枉 她们 ， 找遍 所有 地方 可 就是 没有 。 无话可说 .... 下次 不会 再住 那里 。,3.1983640513821854e-08,0
该酒店位置较为偏僻，实在不是好找。酒店的设施与想象的商务酒店有相当的差距，卫生、干净程度比起莫泰、如家等差的较远，房间里烟味极重！而且宽带上网速度极慢！本计划住两天的房间，第二天我就退了房。,该 酒店 位置 较为 偏僻 ， 实在 不是 好找 。 酒店 设施 与 想象 商务酒店 相当 差距 ， 卫生 、 干净 程度 比起 莫泰 、 如家 等 差 较 远 ， 房间 里 烟味 极重 ！ 而且 宽带 上网 速度 极慢 ！ 本 计划 住 两天 房间 ， 第二天 退 房 。,2.39496600329403e-09,0
酒店位置确实很好，紧临泉城广场，与银座购物中心隔街相对。服务也是名不虚传，接待等候有毛巾和茶水服务，进入房间有水果和小礼品。唯有一点不快：收取的3%服务费在携程上没有交待，加床收了100元而不是携程上说的80元。,酒店 位置 确实 好 ， 紧临 泉城 广场 ， 与 银座 购物中心 隔街 相对 。 服务 名不虚传 ， 接待 等候 毛巾 茶水 服务 ， 进入 房间 水果 小 礼品 。 唯有 一点 不快 ： 收取 3% 服务费 携程 上 没有 交待 ， 加床 收 100 元 而 不是 携程 上 说 80 元 。,0.063510913339366,0
房间干净，服务员很热情！值得一提的是餐厅，很便宜也很实在，呵呵！,房间 干净 ， 服务员 热情 ！ 值得一提的是 餐厅 ， 便宜 实在 ， 呵呵 ！,0.8865469089639607,1
再次入住，没有太多惊喜，也没有太多烦厌，平平常常，普普通通！,再次 入住 ， 没有 太 多 惊喜 ， 没有 太 多 烦厌 ， 平平常常 ， 普普通通 ！,0.0783669751824952,0
设施不是一般的差，就是一个招待所。我的毛巾挂在卫生间，等要用的时候，竟然发现上面爬了臭虫。只能把它扔了。餐厅价格也高，一个大葱炒鸡蛋要25元，其他菜可以推想。地段倒是不错，服务态度也还可以，还能够全程刷卡。,设施 不是 一般 差 ， 就是 一个 招待所 。 毛巾 挂 卫生间 ， 等 要 用 时候 ， 竟然 发现 上面 爬 臭虫 。 只能 把 它 扔 。 餐厅 价格 高 ， 一个 大葱 炒鸡蛋 要 25 元 ， 其他 菜 可以 推想 。 地段 倒 不错 ， 服务态度 还 可以 ， 还 能够 全程 刷卡 。,2.8082314251776097e-10,0
明星康年整体感觉相当不错。房间宽敞、环境良好，应该是当地最好的酒店吧。虽然只住了1个晚上，以后如果再去遂宁，一定继续预定明星康年。,明星 康年 整体 感觉 相当 不错 。 房间 宽敞 、 环境 良好 ， 应该 当地 最好 酒店 吧 。 虽然 只住 1 个 晚上 ， 以后 如果 再 去 遂宁 ， 一定 继续 预定 明星 康年 。,0.1875505270411929,0
房间设施和卫生还可以，但不幸的是酒店2楼还是3楼是歌厅，即使在6楼，夜里也可闻歌舞声，另外就是晚上有骚扰电话。,房间 设施 卫生 还 可以 ， 但 不幸 酒店 2 楼 还是 3 楼 歌厅 ， 即使 6 楼 ， 夜里 可闻 歌舞 声 ， 另外 就是 晚上 骚扰电话 。,1.0634677630294576e-05,0
希望大家也能像我一样，每家酒店都能尝试的住一下，因为每个酒店都各有特色,希望 大家 能 像 一样 ， 每家 酒店 能 尝试 住 一下 ， 因为 每个 酒店 各有特色,0.1538450872365693,0
一家不错的特色度假酒店，到处充满的茶文化，什么茶壶，茶经琳琅满目，估计现在是旅游的旺季，前两个星期就开始预订酒店了。但周末一直被告知订满了，也不知道是真是假，终于搞订。周末带着老婆出发。刚进酒店才就发现酒店生意真的是很好，总台办理入住的人太多，等了好久才轮到，在总台办理入住时，总台的服务员很热情，态度也不错。后被告知之酒店现在周末预订的话最好是提前二周时间预订。终于入住房间。房间不是很大，但是个大床间，床是大的可以了，估计有二米，卫生间小了一点，但配置还是蛮全的。房间整体还是很整洁的舒适的，茶几上还有水果，这到是个惊喜。看了房间里的说明才了解，陆羽山庄是中国首家以茶文化为主题的度假酒店。怪不得连房间里也布置了茶壶呢。下午去酒店边上的双溪漂流玩了一下，还不错就是人多的可以。回酒店后去了游泳池，酒店的泳池真是的不错。是室内外的，边上的环境也不错身边到处是绿色的世界，游完泳又玩了酒店的沙弧球、台球，没想到酒店不大康乐配备还是挺全的。晚上准备用餐，走过大堂，遇见酒店早上办理入住的大堂副理，听说我们要去用餐了，介绍酒店的中餐特色是以土菜新做，而且也是很实惠的。看在酒店服务这么殷切的份上和老婆商量去试一下。到餐厅后，发现餐厅是以陆羽的名字命名的，菜肴很有特色，服务员介绍了，小溪渔，特色鸭口味都不错。后来我和老婆两个人吃了一百五十元不到，便宜的让人不相信这是在五星级的酒店用餐。吃过晚饭，和老婆在酒店的外围逛了一圈，才发现中午来的时候的那股热浪早已被山间的绿色消耗殆尽，凉风吹来很是舒服。酒店的外围是以别墅形式的客房，询问后得知酒店别墅有六个房间，下次决定带朋友们一起来度个假。享受一下别墅生活，好好奢侈一把。,一家 不错 特色 度假 酒店 ， 到处 充满 茶文化 ， 什么 茶壶 ， 茶经 琳琅满目 ， 估计 现在 旅游 旺季 ， 前 两个 星期 开始 预订 酒店 。 但 周末 一直 被 告知 订满 ， 知道 真是假 ， 终于 搞订 。 周末 带 着 老婆 出发 。 刚进 酒店 才 发现 酒店 生意 真的 好 ， 总台 办理 入住 人太多 ， 等 好久 才 轮 到 ， 总台 办理 入住 时 ， 总台 服务员 热情 ， 态度 不错 。 后 被 告知 之 酒店 现在 周末 预订 的话 最好 提前 二周 时间 预订 。 终于 入住 房间 。 房间 不是 很大 ， 但是 个大床 间 ， 床 大 可以 ， 估计 有二米 ， 卫生间 小 一点 ， 但 配置 还是 蛮全 。 房间 整体 还是 整洁 舒适 ， 茶几 上 还有 水果 ， 这到 个 惊喜 。 看 房间 里 说明 才 了解 ， 陆羽 山庄 中国 首家 以 茶文化 为 主题 度假 酒店 。 怪不得 连 房间 里 布置 茶壶 呢 。 下午 去 酒店 边上 双溪 漂流 玩 一下 ， 还 不错 就是 人多 可以 。 回 酒店 后 去 游泳池 ， 酒店 泳池 真是 不错 。 室内外 ， 边上 环境 不错 身边 到处 绿色 世界 ， 游 完泳 又 玩 酒店 沙 弧球 、 台球 ， 没想到 酒店 大 康乐 配备 还是 挺全 。 晚上 准备 用餐 ， 走过 大堂 ， 遇见 酒店 早上 办理 入住 大堂 副理 ， 听说 我们 要 去 用餐 ， 介绍 酒店 中餐 特色 以 土菜 新 做 ， 而且 实惠 。 看 酒店 服务 这么 殷切 份 上 老婆 商量 去 试一下 。 到 餐厅 后 ， 发现 餐厅 以 陆羽 名字 命名 ， 菜肴 特色 ， 服务员 介绍 ， 小溪 渔 ， 特色 鸭 口味 不错 。 后来 老婆 两个 吃 一百五十元 不到 ， 便宜 让 相信 五星级 酒店 用餐 。 吃 过 晚饭 ， 老婆 酒店 外围 逛 一圈 ， 才 发现 中午 来 时候 那股 热浪 早已 被 山间 绿色 消耗 殆尽 ， 凉风 吹来 舒服 。 酒店 外围 以 别墅 形式 客房 ， 询问 后 得知 酒店 别墅 六个 房间 ， 下次 决定 带 朋友 们 一 起来 度个 假 。 享受 一下 别墅 生活 ， 好好 奢侈 一把 。,0.998283235275689,1
酒店很漂亮，离市中心有点距离，所以很安静。无论从餐厅还是房间客户服务人员，都面带笑容，服务亲切。酒店能很快的记住客人的要求，每天不需要客人重复就会事先准备好。餐厅的饭餐不错，价格也不贵。总之，很愉快。,酒店 很漂亮 ， 离 市中心 有点 距离 ， 所以 安静 。 无论 从 餐厅 还是 房间 客户服务 人员 ， 面带笑容 ， 服务 亲切 。 酒店 能 很快 记住 客人 要求 ， 每天 需要 客人 重复 会 事先 准备 好 。 餐厅 饭餐 不错 ， 价格 不贵 。 总之 ， 愉快 。,0.9849502937498696,1
酒店的接待人员还是很热情，就是餐厅的餐太难吃，服务很好，知道我们要一早去酒泉，餐厅还在没开餐前给我们打了包，很感谢！就是明明在那里住了2天，而且第二天还加开了一间房。可是只反映了一天一间，害的携程的工作人员都打了N次电话核对，真是以小是大！心中对这家酒店的感觉一下就十分不好。不要住临街的，窗玻璃不隔音。,酒店 接待 人员 还是 热情 ， 就是 餐厅 餐太 难吃 ， 服务 好 ， 知道 我们 要 一早 去 酒泉 ， 餐厅 还 没 开餐 前 给 我们 打 包 ， 感谢 ！ 就是 明明 那里 住 2 天 ， 而且 第二天 还 加开 一间 房 。 可是 只 反映 一天 一间 ， 害 携程 工作人员 打 N 次 电话 核对 ， 真是 以小是 大 ！ 心中 对 这家 酒店 感觉 一下 十分 不好 。 不要 住 临街 ， 窗玻璃 隔音 。,1.0556294172126002e-08,0
环境安静，空气好，交通也还算方便，但是房间旧了点，早上自助餐一般,环境 安静 ， 空气 好 ， 交通 还 算 方便 ， 但是 房间 旧 点 ， 早上 自助餐 一般,0.9165828995777194,1
酒店在闹市区，大床间不多，服务生的态度很好，见到客人都会微笑致意。房间的窗户不隔音，晚上会比较吵。,酒店 闹市区 ， 大床 间 多 ， 服务生 态度 好 ， 见到 客人 会 微笑 致意 。 房间 窗户 隔音 ， 晚上 会 比较 吵 。,0.0120407290414324,0
一如既往的支持，不错的酒店，服务上再上去一点就好了。宾馆反馈2008年7月31日：谢谢您长期以来对我酒店的关心和支持，我酒店即将申报四星级酒店，我们在硬件的改造的同时，软件服务上也加强和提升，争取让每一位宾客都满意。我酒店按五星级标准装修的24-26楼高层观景客房即将竣工，期待您的光临！！,一如既往 支持 ， 不错 酒店 ， 服务 上 再 上去 一点 好 。 宾馆 反馈 2008 年 7 月 31 日 ： 谢谢您 长期以来 对 酒店 关心 支持 ， 酒店 即将 申报 四星级 酒店 ， 我们 硬件 改造 同时 ， 软件 服务 上 加强 提升 ， 争取 让 每 一位 宾客 满意 。 酒店 按 五星级 标准 装修 24 - 26 楼 高层 观景 客房 即将 竣工 ， 期待 您 光临 ！ ！,0.9998866628063336,1
第一次到贵阳，通过携程订了两晚。说是三星。走进房间，发现设施太旧，卫生条件不如人意。地毯太脏还有洞，墙壁已经发黄了，本想退掉一晚。后来上街，发现整个贵阳的城市建设都不怎么样，所以将就着住了两晚。,第一次 到 贵阳 ， 通过 携程 订 两晚 。 说 三星 。 走进 房间 ， 发现 设施 太旧 ， 卫生条件 不如人意 。 地毯 太脏 还有 洞 ， 墙壁 已经 发黄 ， 本想 退掉 一 晚 。 后来 上街 ， 发现 整个 贵阳 城市 建设 不怎么样 ， 所以 将 着 住 两晚 。,1.0587086762825493e-12,0
这次住的丽晶，实在是令人气愤。酒店浴室没有防滑垫，铺了个毛巾在地上冲凉。怎奈毛巾太小，还是摔倒。3个牙齿摔没了。包括两个门牙，其中一个要拔掉。之后发生的事情更是让我对这个所谓在当地的四星级酒店太失望了。酒店没有任何一个人在事情发生到现在有个道歉的意思。反而说你自己不小心，拒不做任何有诚意的合理赔偿。携程的沟通也是令人失望。一句“没有办法”，仅此而已。希望准备入住这个酒店的朋友要注意。自己的平安还是很重要的。,这次 住 丽晶 ， 实在 令人气愤 。 酒店 浴室 没有 防滑垫 ， 铺 个 毛巾 地上 冲凉 。 怎奈 毛巾 太小 ， 还是 摔倒 。 3 个 牙齿 摔 没 。 包括 两个 门牙 ， 其中 一个 要 拔掉 。 之后 发生 事情 更是 让 对 这个 所谓 当地 四星级 酒店 太 失望 。 酒店 没有 任何 一个 事情 发生 到 现在 有个 道歉 意思 。 反而 说 你 自己 小心 ， 拒不做 任何 诚意 合理 赔偿 。 携程 沟通 令人 失望 。 一句 “ 没有 办法 ” ， 仅此而已 。 希望 准备 入住 这个 酒店 朋友 要 注意 。 自己 平安 还是 重要 。,0.0,0
很不错的酒店，环境优美，设施也很新。可以看到东湖，周围交通也比较方便。要注意的是其实离武大本部还是挺远的。,不错 酒店 ， 环境优美 ， 设施 新 。 可以 看到 东湖 ， 周围 交通 比较 方便 。 要 注意 其实 离 武大 本部 还是 挺远 。,0.9937988467487032,1
房间比中州皇冠之类的大多了，服务也还可以；早餐太次，品种太少。此外，房间装修在细节性方面有待改进，尤其是门框等木质装饰，实在不像5星级别。,房间 比 中州 皇冠 之类 大多 ， 服务 还 可以 ； 早餐 太 次 ， 品种 太 少 。 此外 ， 房间 装修 细节性 方面 有待 改进 ， 尤其 门框 等 木质 装饰 ， 实在 不像 5 星级 别 。,0.2958203344451586,0
上海浦东雅诗阁，宽带是要额外收费的，然而在携程的网站上（，房间价格的表格中，宽带下面只是写着“宽带”两个字，后来在酒店结账的时候发现宽带是额外收费的，我给携程打电话，才被告知，“宽带”这两个字仅仅表明这个酒店有宽带设施！其实在我使用宽带之前，已经和前台询问是否收费，前台当时可能忙，说让我先用，结帐的时候免去。结果结账的时候是另一个服务生，拒绝免除宽带费。让我向携程讨公道去。知道我把他们的大堂副经理叫了出来，我的外国同事用英语把这个经理数落了一番之后，他们才免除了这笔费用。其实上网费并不多，几百元钱，但是这种出尔反尔，先告诉我免费，再收费的做法实在是过分。而且，对中国人和外国人的态度明显不一样，也让我感到很不爽。,上海浦东 雅诗阁 ， 宽带 要 额外收费 ， 然而 携程 网站 上 （ ， 房间 价格 表格 中 ， 宽带 下面 只是 写 着 “ 宽带 ” 两个 字 ， 后来 酒店 结账 时候 发现 宽带 额外收费 ， 给 携程 打电话 ， 才 被 告知 ， “ 宽带 ” 两个 字 仅仅 表明 这个 酒店 宽带 设施 ！ 其实 使用 宽带 之前 ， 已经 前台 询问 是否 收费 ， 前台 当时 可能 忙 ， 说 让 先用 ， 结帐 时候 免去 。 结果 结账 时候 另 一个 服务生 ， 拒绝 免除 宽带 费 。 让 向 携程 讨公道 去 。 知道 把 他们 大堂 副经理 叫 出来 ， 外国 同事 用 英语 把 这个 经理 数落 一番 之后 ， 他们 才 免除 这笔 费用 。 其实 上网费 并不多 ， 几百元 钱 ， 但是 这种 出尔反尔 ， 先 告诉 免费 ， 再 收费 做法 实在 过分 。 而且 ， 对 中国 外国人 态度 明显 一样 ， 让 感到 不爽 。,4.884981308350689e-15,0
如果你没有足够的耐心可以忍受差劲的服务，就不要入住了,如果 你 没有 足够 耐心 可以 忍受 差劲 服务 ， 不要 入住,0.2398565450300099,0
